KEY,FREQ,REF_AREA,FIRM_SIZE,FIRM_SECTOR,FIRM_TURNOVER,FIRM_AGE,FIRM_OWNERSHIP,SAFE_QUESTION,SAFE_ITEM,SAFE_ANSWER,SAFE_FILTER,SAFE_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2020-S2,6.41532,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2021-S1,4.963458,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2021-S2,5.99797,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2022-S1,6.262816,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2022-S2,6.208074,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2023-S1,4.272948,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2023-S2,4.441796,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2024-S1,7.3343,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2024-S2,5.4446,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,AT,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2025-S1,6.7033,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2009-S1,10.72927,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2009-S2,8.081409,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2010-S1,10.17014,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2010-S2,10.27063,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2011-S1,8.249032,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2011-S2,10.03523,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2012-S1,10.36681,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2012-S2,10.16487,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2013-S1,10.67002,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2013-S2,9.226262,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2014-S1,11.18359,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2014-S2,7.707421,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2015-S1,8.60638,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2015-S2,9.529739,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2016-S1,7.91801,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2016-S2,6.996827,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2017-S1,7.792387,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2017-S2,6.975611,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2018-S1,8.101313,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2018-S2,7.404944,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2019-S1,7.944986,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q0.ZZZZ.P3.AL.WP,H,BE,SME,A,0,0,0,Q0,ZZZZ,P3,AL,WP,2019-S2,6.664085,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q0. Most pressing problem,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q0. Most pressing problem - Access to finance - Including not applicable responses - Weighted percentage of responses",PC,-2
