KEY,FREQ,REF_AREA,FIRM_SIZE,FIRM_SECTOR,FIRM_TURNOVER,FIRM_AGE,FIRM_OWNERSHIP,SAFE_QUESTION,SAFE_ITEM,SAFE_ANSWER,SAFE_FILTER,SAFE_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2014-S1,13.94612,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2014-S2,18.43358,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2015-S1,12.5269,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2015-S2,10.83206,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2016-S1,11.86107,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2016-S2,15.28934,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2017-S1,12.21489,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2017-S2,12.84829,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2018-S1,22.02206,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2018-S2,12.29859,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2019-S1,9.65747,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2019-S2,12.97266,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2020-S1,13.00222,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2020-S2,9.941183,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2021-S1,18.77713,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2021-S2,25.27787,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2022-S1,63.71694,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2022-S2,90.0144,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2023-S1,90.39178,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2023-S2,63.85743,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2024-S1,33.9671,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2024-S2,24.2242,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.AT.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,AT,SME,A,0,0,0,Q10,10A,N1,AL,WP,2025-S1,14.7046,A,F,,,P6M,,V,,,,,,,3,Austria - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Austria - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2009-S1,12.93861,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2009-S2,12.36131,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2010-S1,23.84307,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2010-S2,45.4744,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2011-S1,35.72519,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2011-S2,41.77734,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2012-S1,18.69515,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2012-S2,18.48061,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2013-S1,22.04797,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2013-S2,18.75319,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2014-S1,11.75093,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2014-S2,11.48543,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2015-S1,12.79897,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2015-S2,8.293752,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2016-S1,11.97954,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2016-S2,30.32392,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2017-S1,17.50184,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2017-S2,35.43405,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2018-S1,15.91472,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.BE.SME.A.0.0.0.Q10.10A.N1.AL.WP,H,BE,SME,A,0,0,0,Q10,10A,N1,AL,WP,2018-S2,22.16882,A,F,,,P6M,,V,,,,,,,3,Belgium - Small and medium-sized enterprises - Q10. Financing applied - conditions,"Residency of the firm Belgium - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q10. Financing applied - conditions, Level of interest rates - Increased, improved or will improve - Including not applicable responses - Weighted percentage of responses",PC,-2
